@RELATION mediamill-test-exp1

@ATTRIBUTE Att1 NUMERIC
@ATTRIBUTE Att2 NUMERIC
@ATTRIBUTE Att3 NUMERIC
@ATTRIBUTE Att4 NUMERIC
@ATTRIBUTE Att5 NUMERIC
@ATTRIBUTE Att6 NUMERIC
@ATTRIBUTE Att7 NUMERIC
@ATTRIBUTE Att8 NUMERIC
@ATTRIBUTE Att9 NUMERIC
@ATTRIBUTE Att10 NUMERIC
@ATTRIBUTE Att11 NUMERIC
@ATTRIBUTE Att12 NUMERIC
@ATTRIBUTE Att13 NUMERIC
@ATTRIBUTE Att14 NUMERIC
@ATTRIBUTE Att15 NUMERIC
@ATTRIBUTE Att16 NUMERIC
@ATTRIBUTE Att17 NUMERIC
@ATTRIBUTE Att18 NUMERIC
@ATTRIBUTE Att19 NUMERIC
@ATTRIBUTE Att20 NUMERIC
@ATTRIBUTE Att21 NUMERIC
@ATTRIBUTE Att22 NUMERIC
@ATTRIBUTE Att23 NUMERIC
@ATTRIBUTE Att24 NUMERIC
@ATTRIBUTE Att25 NUMERIC
@ATTRIBUTE Att26 NUMERIC
@ATTRIBUTE Att27 NUMERIC
@ATTRIBUTE Att28 NUMERIC
@ATTRIBUTE Att29 NUMERIC
@ATTRIBUTE Att30 NUMERIC
@ATTRIBUTE Att31 NUMERIC
@ATTRIBUTE Att32 NUMERIC
@ATTRIBUTE Att33 NUMERIC
@ATTRIBUTE Att34 NUMERIC
@ATTRIBUTE Att35 NUMERIC
@ATTRIBUTE Att36 NUMERIC
@ATTRIBUTE Att37 NUMERIC
@ATTRIBUTE Att38 NUMERIC
@ATTRIBUTE Att39 NUMERIC
@ATTRIBUTE Att40 NUMERIC
@ATTRIBUTE Att41 NUMERIC
@ATTRIBUTE Att42 NUMERIC
@ATTRIBUTE Att43 NUMERIC
@ATTRIBUTE Att44 NUMERIC
@ATTRIBUTE Att45 NUMERIC
@ATTRIBUTE Att46 NUMERIC
@ATTRIBUTE Att47 NUMERIC
@ATTRIBUTE Att48 NUMERIC
@ATTRIBUTE Att49 NUMERIC
@ATTRIBUTE Att50 NUMERIC
@ATTRIBUTE Att51 NUMERIC
@ATTRIBUTE Att52 NUMERIC
@ATTRIBUTE Att53 NUMERIC
@ATTRIBUTE Att54 NUMERIC
@ATTRIBUTE Att55 NUMERIC
@ATTRIBUTE Att56 NUMERIC
@ATTRIBUTE Att57 NUMERIC
@ATTRIBUTE Att58 NUMERIC
@ATTRIBUTE Att59 NUMERIC
@ATTRIBUTE Att60 NUMERIC
@ATTRIBUTE Att61 NUMERIC
@ATTRIBUTE Att62 NUMERIC
@ATTRIBUTE Att63 NUMERIC
@ATTRIBUTE Att64 NUMERIC
@ATTRIBUTE Att65 NUMERIC
@ATTRIBUTE Att66 NUMERIC
@ATTRIBUTE Att67 NUMERIC
@ATTRIBUTE Att68 NUMERIC
@ATTRIBUTE Att69 NUMERIC
@ATTRIBUTE Att70 NUMERIC
@ATTRIBUTE Att71 NUMERIC
@ATTRIBUTE Att72 NUMERIC
@ATTRIBUTE Att73 NUMERIC
@ATTRIBUTE Att74 NUMERIC
@ATTRIBUTE Att75 NUMERIC
@ATTRIBUTE Att76 NUMERIC
@ATTRIBUTE Att77 NUMERIC
@ATTRIBUTE Att78 NUMERIC
@ATTRIBUTE Att79 NUMERIC
@ATTRIBUTE Att80 NUMERIC
@ATTRIBUTE Att81 NUMERIC
@ATTRIBUTE Att82 NUMERIC
@ATTRIBUTE Att83 NUMERIC
@ATTRIBUTE Att84 NUMERIC
@ATTRIBUTE Att85 NUMERIC
@ATTRIBUTE Att86 NUMERIC
@ATTRIBUTE Att87 NUMERIC
@ATTRIBUTE Att88 NUMERIC
@ATTRIBUTE Att89 NUMERIC
@ATTRIBUTE Att90 NUMERIC
@ATTRIBUTE Att91 NUMERIC
@ATTRIBUTE Att92 NUMERIC
@ATTRIBUTE Att93 NUMERIC
@ATTRIBUTE Att94 NUMERIC
@ATTRIBUTE Att95 NUMERIC
@ATTRIBUTE Att96 NUMERIC
@ATTRIBUTE Att97 NUMERIC
@ATTRIBUTE Att98 NUMERIC
@ATTRIBUTE Att99 NUMERIC
@ATTRIBUTE Att100 NUMERIC
@ATTRIBUTE Att101 NUMERIC
@ATTRIBUTE Att102 NUMERIC
@ATTRIBUTE Att103 NUMERIC
@ATTRIBUTE Att104 NUMERIC
@ATTRIBUTE Att105 NUMERIC
@ATTRIBUTE Att106 NUMERIC
@ATTRIBUTE Att107 NUMERIC
@ATTRIBUTE Att108 NUMERIC
@ATTRIBUTE Att109 NUMERIC
@ATTRIBUTE Att110 NUMERIC
@ATTRIBUTE Att111 NUMERIC
@ATTRIBUTE Att112 NUMERIC
@ATTRIBUTE Att113 NUMERIC
@ATTRIBUTE Att114 NUMERIC
@ATTRIBUTE Att115 NUMERIC
@ATTRIBUTE Att116 NUMERIC
@ATTRIBUTE Att117 NUMERIC
@ATTRIBUTE Att118 NUMERIC
@ATTRIBUTE Att119 NUMERIC
@ATTRIBUTE Att120 NUMERIC
@ATTRIBUTE Class1 {0, 1}
@ATTRIBUTE Class2 {0, 1}
@ATTRIBUTE Class3 {0, 1}
@ATTRIBUTE Class4 {0, 1}
@ATTRIBUTE Class5 {0, 1}
@ATTRIBUTE Class6 {0, 1}
@ATTRIBUTE Class7 {0, 1}
@ATTRIBUTE Class8 {0, 1}
@ATTRIBUTE Class9 {0, 1}
@ATTRIBUTE Class10 {0, 1}
@ATTRIBUTE Class11 {0, 1}
@ATTRIBUTE Class12 {0, 1}
@ATTRIBUTE Class13 {0, 1}
@ATTRIBUTE Class14 {0, 1}
@ATTRIBUTE Class15 {0, 1}
@ATTRIBUTE Class16 {0, 1}
@ATTRIBUTE Class17 {0, 1}
@ATTRIBUTE Class18 {0, 1}
@ATTRIBUTE Class19 {0, 1}
@ATTRIBUTE Class20 {0, 1}
@ATTRIBUTE Class21 {0, 1}
@ATTRIBUTE Class22 {0, 1}
@ATTRIBUTE Class23 {0, 1}
@ATTRIBUTE Class24 {0, 1}
@ATTRIBUTE Class25 {0, 1}
@ATTRIBUTE Class26 {0, 1}
@ATTRIBUTE Class27 {0, 1}
@ATTRIBUTE Class28 {0, 1}
@ATTRIBUTE Class29 {0, 1}
@ATTRIBUTE Class30 {0, 1}
@ATTRIBUTE Class31 {0, 1}
@ATTRIBUTE Class32 {0, 1}
@ATTRIBUTE Class33 {0, 1}
@ATTRIBUTE Class34 {0, 1}
@ATTRIBUTE Class35 {0, 1}
@ATTRIBUTE Class36 {0, 1}
@ATTRIBUTE Class37 {0, 1}
@ATTRIBUTE Class38 {0, 1}
@ATTRIBUTE Class39 {0, 1}
@ATTRIBUTE Class40 {0, 1}
@ATTRIBUTE Class41 {0, 1}
@ATTRIBUTE Class42 {0, 1}
@ATTRIBUTE Class43 {0, 1}
@ATTRIBUTE Class44 {0, 1}
@ATTRIBUTE Class45 {0, 1}
@ATTRIBUTE Class46 {0, 1}
@ATTRIBUTE Class47 {0, 1}
@ATTRIBUTE Class48 {0, 1}
@ATTRIBUTE Class49 {0, 1}
@ATTRIBUTE Class50 {0, 1}
@ATTRIBUTE Class51 {0, 1}
@ATTRIBUTE Class52 {0, 1}
@ATTRIBUTE Class53 {0, 1}
@ATTRIBUTE Class54 {0, 1}
@ATTRIBUTE Class55 {0, 1}
@ATTRIBUTE Class56 {0, 1}
@ATTRIBUTE Class57 {0, 1}
@ATTRIBUTE Class58 {0, 1}
@ATTRIBUTE Class59 {0, 1}
@ATTRIBUTE Class60 {0, 1}
@ATTRIBUTE Class61 {0, 1}
@ATTRIBUTE Class62 {0, 1}
@ATTRIBUTE Class63 {0, 1}
@ATTRIBUTE Class64 {0, 1}
@ATTRIBUTE Class65 {0, 1}
@ATTRIBUTE Class66 {0, 1}
@ATTRIBUTE Class67 {0, 1}
@ATTRIBUTE Class68 {0, 1}
@ATTRIBUTE Class69 {0, 1}
@ATTRIBUTE Class70 {0, 1}
@ATTRIBUTE Class71 {0, 1}
@ATTRIBUTE Class72 {0, 1}
@ATTRIBUTE Class73 {0, 1}
@ATTRIBUTE Class74 {0, 1}
@ATTRIBUTE Class75 {0, 1}
@ATTRIBUTE Class76 {0, 1}
@ATTRIBUTE Class77 {0, 1}
@ATTRIBUTE Class78 {0, 1}
@ATTRIBUTE Class79 {0, 1}
@ATTRIBUTE Class80 {0, 1}
@ATTRIBUTE Class81 {0, 1}
@ATTRIBUTE Class82 {0, 1}
@ATTRIBUTE Class83 {0, 1}
@ATTRIBUTE Class84 {0, 1}
@ATTRIBUTE Class85 {0, 1}
@ATTRIBUTE Class86 {0, 1}
@ATTRIBUTE Class87 {0, 1}
@ATTRIBUTE Class88 {0, 1}
@ATTRIBUTE Class89 {0, 1}
@ATTRIBUTE Class90 {0, 1}
@ATTRIBUTE Class91 {0, 1}
@ATTRIBUTE Class92 {0, 1}
@ATTRIBUTE Class93 {0, 1}
@ATTRIBUTE Class94 {0, 1}
@ATTRIBUTE Class95 {0, 1}
@ATTRIBUTE Class96 {0, 1}
@ATTRIBUTE Class97 {0, 1}
@ATTRIBUTE Class98 {0, 1}
@ATTRIBUTE Class99 {0, 1}
@ATTRIBUTE Class100 {0, 1}
@ATTRIBUTE Class101 {0, 1}

@DATA
0.381575,0.446695,0.554618,0.312722,0.157456,0.297753,0.314577,0.494945,0.262906,0.239091,0.047158,0.152144,0.122879,0.221972,0.149681,0.461688,0.523994,0.631053,0.365715,0.196713,0.354305,0.367247,0.562785,0.326689,0.297967,0.062998,0.196073,0.156867,0.269403,0.1874,0.401071,0.432994,0.452073,0.349835,0.210913,0.331701,0.325582,0.435328,0.30688,0.278603,0.07139,0.209763,0.176924,0.270117,0.204237,0.659757,0.683,0.713487,0.628501,0.550839,0.57659,0.581411,0.675057,0.598584,0.563941,0.2501,0.591904,0.533319,0.559261,0.526433,0.356885,0.454116,0.508656,0.394381,0.134803,0.341451,0.287216,0.487442,0.247863,0.230933,0.049095,0.201485,0.094958,0.249543,0.133201,0.462697,0.542565,0.596949,0.477922,0.189125,0.429935,0.358197,0.564768,0.326409,0.313508,0.071113,0.283076,0.137398,0.324754,0.184273,0.378923,0.400579,0.405999,0.411128,0.19021,0.369758,0.305072,0.40222,0.295939,0.271137,0.074698,0.263486,0.142807,0.3055,0.186913,0.613537,0.638096,0.661534,0.686514,0.391344,0.600797,0.53204,0.637103,0.526162,0.493647,0.173214,0.49772,0.327525,0.543507,0.37309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.482848,0.399151,0.380749,0.286669,0.276817,0.339306,0.263378,0.37017,0.378519,0.368123,0.113468,0.298904,0.250067,0.29062,0.272171,0.594664,0.52282,0.499463,0.380971,0.366476,0.422214,0.345789,0.483503,0.480859,0.470272,0.170122,0.403464,0.339632,0.375511,0.361134,0.402659,0.306741,0.261062,0.286276,0.35765,0.341318,0.238337,0.296586,0.375831,0.367657,0.192462,0.37407,0.339264,0.335066,0.350088,0.709163,0.613802,0.579281,0.6392,0.654217,0.573411,0.526431,0.585144,0.648549,0.648559,0.478329,0.662651,0.638634,0.62908,0.647367,0.45107,0.370915,0.362368,0.326583,0.256656,0.345092,0.231284,0.372378,0.350508,0.35375,0.111618,0.360638,0.20368,0.33863,0.251151,0.549743,0.476131,0.458151,0.403924,0.340174,0.416325,0.286831,0.453687,0.443557,0.43916,0.14881,0.461493,0.271594,0.424503,0.329197,0.390308,0.275282,0.251002,0.296748,0.334806,0.329982,0.223187,0.278459,0.35397,0.350921,0.17099,0.407148,0.281059,0.367385,0.319355,0.656611,0.578491,0.540288,0.623558,0.583204,0.558695,0.458595,0.532811,0.580098,0.587711,0.362791,0.652215,0.498566,0.626961,0.552136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.483454,0.542854,0.528915,0.420627,0.214201,0.393733,0.369565,0.556061,0.334813,0.30117,0.061003,0.205606,0.164142,0.305361,0.202513,0.548673,0.627749,0.592672,0.489882,0.243414,0.442389,0.430374,0.625684,0.386659,0.342862,0.06982,0.230025,0.186939,0.351481,0.235745,0.450459,0.464427,0.417667,0.427666,0.250687,0.409381,0.35749,0.465615,0.348434,0.307557,0.079169,0.241507,0.195984,0.341421,0.237482,0.674944,0.698807,0.640629,0.675008,0.500801,0.614526,0.560031,0.686205,0.602721,0.537911,0.1859,0.485354,0.414754,0.595026,0.479785,0.414497,0.502008,0.559137,0.485232,0.167067,0.412323,0.328843,0.538455,0.287482,0.262191,0.056631,0.246947,0.114645,0.309158,0.163801,0.484531,0.596283,0.644603,0.549156,0.200822,0.46868,0.377417,0.597375,0.345107,0.306575,0.068731,0.289258,0.137583,0.360441,0.200921,0.397323,0.400727,0.39551,0.443148,0.215049,0.410544,0.327494,0.404047,0.316583,0.276257,0.082706,0.296142,0.154796,0.344068,0.207776,0.623504,0.621004,0.6376,0.676821,0.416096,0.622941,0.526677,0.629151,0.544209,0.474676,0.186805,0.520704,0.316191,0.569272,0.393035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.490413,0.523493,0.494722,0.408578,0.223309,0.371625,0.356357,0.495635,0.336585,0.306477,0.071736,0.217128,0.170197,0.312108,0.211717,0.623856,0.652202,0.632331,0.521474,0.324654,0.462307,0.433645,0.592718,0.445473,0.41137,0.107158,0.312304,0.252509,0.412116,0.30563,0.43993,0.423316,0.369548,0.402036,0.274259,0.38715,0.332294,0.404284,0.347933,0.3137,0.097508,0.267447,0.218888,0.352,0.258062,0.70908,0.711117,0.664348,0.692753,0.577145,0.616805,0.565239,0.643089,0.614562,0.584481,0.253,0.560833,0.509671,0.644003,0.546304,0.450128,0.498935,0.505929,0.46449,0.186869,0.394279,0.311785,0.479321,0.313488,0.289618,0.070046,0.278372,0.130487,0.328334,0.18381,0.552041,0.591509,0.608648,0.582733,0.247041,0.472234,0.386983,0.556545,0.383993,0.371129,0.096579,0.358737,0.174644,0.412587,0.238542,0.403182,0.370065,0.345807,0.407686,0.254927,0.377917,0.296461,0.351455,0.336416,0.298685,0.110986,0.336715,0.193001,0.359415,0.245057,0.662976,0.63798,0.606376,0.679617,0.552276,0.602613,0.522148,0.566947,0.591738,0.551364,0.286872,0.642251,0.461986,0.638422,0.525655,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.396573,0.4927,0.588657,0.334798,0.162523,0.301894,0.320132,0.503421,0.278564,0.245848,0.047849,0.157349,0.125596,0.233153,0.155182,0.483825,0.590083,0.714996,0.410242,0.210583,0.372332,0.402416,0.600855,0.348408,0.317686,0.064209,0.207691,0.171516,0.288536,0.201839,0.392228,0.440951,0.429381,0.371983,0.214542,0.339118,0.329068,0.424776,0.305159,0.272282,0.075971,0.21258,0.174674,0.284953,0.205217,0.675639,0.708228,0.741602,0.659077,0.534057,0.633464,0.601593,0.70303,0.590887,0.592694,0.303167,0.589345,0.503379,0.58134,0.527249,0.399125,0.505118,0.55853,0.428846,0.155776,0.370222,0.299238,0.510249,0.28526,0.253662,0.054903,0.229732,0.106821,0.280976,0.153881,0.468994,0.617052,0.66515,0.52209,0.200759,0.442977,0.366323,0.591636,0.345623,0.310851,0.073139,0.277503,0.138268,0.345111,0.196697,0.386751,0.403967,0.393721,0.412868,0.210945,0.37811,0.305877,0.38341,0.315582,0.27321,0.084677,0.286158,0.154843,0.324058,0.203604,0.638021,0.645006,0.668689,0.662599,0.520068,0.620023,0.524368,0.632511,0.571981,0.541497,0.261848,0.596577,0.444591,0.596242,0.480973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.377554,0.467676,0.538243,0.294955,0.158555,0.2701,0.288022,0.446921,0.273271,0.240012,0.051616,0.158635,0.124815,0.217085,0.152285,0.441566,0.562487,0.635253,0.364356,0.191863,0.321119,0.354889,0.521553,0.320423,0.284354,0.062053,0.191251,0.150378,0.261964,0.181548,0.36076,0.413298,0.379813,0.338674,0.223896,0.308555,0.29643,0.362554,0.305577,0.273654,0.089045,0.225479,0.18876,0.278334,0.216638,0.654889,0.697226,0.646828,0.603688,0.580684,0.556397,0.537659,0.588384,0.656167,0.587151,0.294996,0.602174,0.549987,0.599672,0.562567,0.335547,0.495556,0.488757,0.368305,0.11788,0.298433,0.277801,0.414813,0.244633,0.206866,0.04573,0.183738,0.078601,0.230185,0.112607,0.388588,0.577305,0.548526,0.448968,0.133782,0.356801,0.335046,0.463113,0.278795,0.236723,0.05218,0.209701,0.087946,0.271653,0.126844,0.335481,0.380071,0.341762,0.353305,0.188904,0.309269,0.283844,0.308834,0.286127,0.246177,0.085363,0.252351,0.142701,0.283363,0.180607,0.606771,0.646306,0.578574,0.602079,0.535633,0.519044,0.500214,0.515563,0.583733,0.546405,0.359918,0.572074,0.46917,0.572796,0.516464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.380347,0.362865,0.394015,0.259366,0.241526,0.295235,0.236953,0.36779,0.321515,0.316064,0.099802,0.264401,0.223998,0.24639,0.237782,0.502099,0.48493,0.595703,0.339614,0.447591,0.406846,0.314404,0.504412,0.491343,0.500239,0.217904,0.502229,0.443137,0.393177,0.439865,0.344403,0.315569,0.298182,0.27565,0.304242,0.31453,0.241622,0.310597,0.327824,0.320054,0.144191,0.321444,0.287021,0.293268,0.29584,0.559025,0.607806,0.689386,0.480715,0.577601,0.527844,0.468597,0.622794,0.574451,0.573706,0.323879,0.618044,0.564291,0.520946,0.559533,0.363692,0.360761,0.408542,0.304371,0.208025,0.307302,0.217101,0.406345,0.286282,0.290901,0.090182,0.282758,0.173472,0.273966,0.203636,0.507964,0.461762,0.534527,0.393011,0.406183,0.420483,0.287523,0.538058,0.438732,0.46591,0.190019,0.511773,0.349796,0.453209,0.383774,0.327943,0.290144,0.284649,0.285335,0.28213,0.300393,0.221987,0.292399,0.306773,0.29186,0.146001,0.331211,0.236876,0.311317,0.267833,0.553692,0.579699,0.622076,0.530166,0.56274,0.555557,0.436812,0.608095,0.549825,0.555993,0.331935,0.607849,0.495986,0.573415,0.523399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.511447,0.53385,0.479208,0.42977,0.243745,0.405477,0.363767,0.503689,0.375738,0.327866,0.074933,0.233484,0.188965,0.33364,0.234884,0.622124,0.638945,0.583479,0.568139,0.321603,0.50095,0.455847,0.615321,0.46657,0.420939,0.100797,0.311278,0.257754,0.43063,0.308352,0.426408,0.395099,0.322615,0.407241,0.315427,0.409244,0.324581,0.374525,0.380851,0.337253,0.116758,0.308571,0.262414,0.380505,0.304045,0.689541,0.665058,0.61806,0.705265,0.644891,0.649951,0.57037,0.636318,0.65082,0.616351,0.294294,0.650168,0.576174,0.684564,0.624006,0.428763,0.521345,0.538398,0.471724,0.168859,0.388107,0.320876,0.485621,0.30624,0.270676,0.061974,0.249632,0.115134,0.30933,0.167457,0.531204,0.622601,0.646874,0.584258,0.240334,0.470206,0.398055,0.5681,0.3992,0.362566,0.086973,0.341144,0.163468,0.400945,0.233205,0.387905,0.360781,0.329538,0.405208,0.258956,0.372994,0.309159,0.326632,0.346882,0.300196,0.111565,0.33087,0.196936,0.359173,0.248902,0.645601,0.637206,0.638589,0.686816,0.54251,0.589936,0.534732,0.575559,0.608912,0.56769,0.27257,0.61335,0.445644,0.632128,0.51491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.436329,0.503992,0.562854,0.359938,0.188724,0.344668,0.334506,0.539448,0.303691,0.274312,0.052431,0.181941,0.147469,0.259492,0.178556,0.514964,0.5779,0.666933,0.419792,0.229125,0.413293,0.388435,0.627251,0.363569,0.335688,0.067641,0.225098,0.18536,0.308864,0.218862,0.414949,0.416866,0.384391,0.38498,0.256253,0.384376,0.330697,0.426689,0.33516,0.303836,0.085985,0.25218,0.211713,0.32251,0.244218,0.675923,0.667825,0.665812,0.645194,0.552867,0.654048,0.557462,0.695399,0.597827,0.598952,0.281491,0.608907,0.535722,0.586899,0.52821,0.372082,0.472851,0.560786,0.393492,0.141761,0.350019,0.279301,0.53279,0.254923,0.236954,0.047985,0.213385,0.098803,0.254713,0.138845,0.444355,0.543467,0.652266,0.460491,0.177396,0.425526,0.330423,0.618203,0.31,0.293511,0.062885,0.263237,0.126885,0.310267,0.175899,0.375151,0.38059,0.385783,0.398688,0.21751,0.378895,0.297937,0.392216,0.302445,0.274453,0.086449,0.291102,0.164758,0.322637,0.210176,0.622448,0.615982,0.65818,0.656157,0.48166,0.628057,0.517912,0.658492,0.539356,0.536994,0.234449,0.587418,0.40498,0.593886,0.456562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.346517,0.479168,0.560271,0.36375,0.13399,0.283363,0.336255,0.488539,0.229398,0.200026,0.036667,0.125693,0.094747,0.225105,0.124391,0.44635,0.58478,0.670035,0.505501,0.169793,0.369662,0.457696,0.597313,0.291385,0.253599,0.050412,0.163847,0.118649,0.311441,0.15722,0.330707,0.418848,0.39642,0.385039,0.174093,0.307601,0.34022,0.382695,0.25592,0.214327,0.056239,0.162387,0.129761,0.26859,0.163786,0.639756,0.691712,0.716249,0.701493,0.491018,0.597667,0.608671,0.666967,0.553811,0.535943,0.24559,0.521651,0.442238,0.587067,0.47926,0.337313,0.471175,0.520437,0.407373,0.119521,0.321251,0.285539,0.459106,0.232719,0.20227,0.040383,0.185806,0.078258,0.240554,0.114189,0.419623,0.561447,0.616319,0.542706,0.15443,0.40522,0.389468,0.544457,0.288595,0.254465,0.056197,0.244563,0.099607,0.322329,0.145142,0.333733,0.382166,0.366903,0.391135,0.16992,0.340319,0.307459,0.345518,0.273486,0.223814,0.066568,0.234832,0.119051,0.283698,0.162005,0.599175,0.642464,0.66878,0.658565,0.47604,0.582669,0.552565,0.621967,0.528412,0.512191,0.251815,0.546846,0.392327,0.580704,0.440368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.38927,0.473566,0.520536,0.386674,0.171283,0.325717,0.343816,0.518323,0.271117,0.238306,0.044006,0.155211,0.12562,0.257549,0.159553,0.495093,0.561859,0.623401,0.570132,0.230747,0.448447,0.47483,0.673084,0.345321,0.318081,0.062176,0.209204,0.168203,0.372946,0.214396,0.379586,0.420555,0.403862,0.412502,0.206528,0.361251,0.355571,0.437885,0.294298,0.254897,0.061138,0.191386,0.156721,0.30249,0.194324,0.648995,0.664581,0.65944,0.69264,0.460365,0.622808,0.585127,0.694677,0.560228,0.538168,0.221374,0.488153,0.412799,0.567427,0.44134,0.337706,0.434275,0.514567,0.394992,0.12893,0.328766,0.273648,0.497869,0.230367,0.214786,0.042953,0.193468,0.089225,0.240457,0.127523,0.433007,0.515877,0.60692,0.561572,0.179468,0.450067,0.370931,0.612841,0.30267,0.279561,0.059964,0.26216,0.123224,0.341187,0.179102,0.357554,0.384541,0.397098,0.421924,0.183398,0.376551,0.310711,0.402168,0.278278,0.248276,0.067961,0.254433,0.13212,0.302413,0.178897,0.584309,0.60511,0.632997,0.654128,0.408772,0.613297,0.509381,0.627453,0.496879,0.48734,0.214215,0.498949,0.338985,0.533195,0.396489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
